mmsi,total_records,first_seen,last_seen,duration_days,avg_latitude,avg_longitude,avg_speed_knots,min_speed_knots,max_speed_knots,avg_course
257949600,2409590,2024-08-02 12:17:56.551000+00:00,2025-03-31 06:01:32.200000+00:00,240.74,61.102,5.1475,9.66,0.0,18.1,187.7
258221500,2178652,2024-08-02 12:18:04.805000+00:00,2025-03-31 06:01:34.634000+00:00,240.74,61.0787,5.5036,5.5,0.0,16.0,165.0
259016380,1714088,2024-08-10 11:25:57.240000+00:00,2025-03-31 06:01:33.597000+00:00,232.77,61.1194,5.2076,0.44,0.0,12.9,235.5
257642000,1683096,2024-08-02 12:19:17.986000+00:00,2025-03-31 06:01:18.782000+00:00,240.74,61.0736,5.5025,4.67,0.0,14.6,132.4
257914900,1429511,2024-08-02 13:26:30.719000+00:00,2025-03-31 06:01:33.597000+00:00,240.69,61.1212,5.2023,0.35,0.0,10.5,192.1
259419000,1116690,2024-08-02 12:17:55.493000+00:00,2025-03-31 06:00:27.250000+00:00,240.74,61.0845,5.5034,4.96,0.0,18.9,170.5
257071280,1082447,2024-08-02 12:17:50.289000+00:00,2025-03-31 06:01:28.086000+00:00,240.74,61.0377,5.3299,0.17,0.0,10.6,200.3
258130000,1061579,2024-08-02 16:17:53.271000+00:00,2025-03-30 17:50:52.489000+00:00,240.06,61.1094,5.5338,26.98,0.0,33.8,171.5
257004700,946271,2024-08-02 12:17:51.332000+00:00,2025-03-13 09:56:19.062000+00:00,222.9,61.0653,5.5648,0.45,0.0,8.6,183.6
258305000,651241,2024-08-02 13:26:50.286000+00:00,2025-03-31 06:01:32.200000+00:00,240.69,61.1468,6.0462,14.55,0.0,24.7,216.3
257605000,632016,2024-08-02 16:06:00.555000+00:00,2025-03-30 16:31:47.936000+00:00,240.02,61.1007,5.2383,27.88,0.0,36.7,177.8
258394000,556948,2024-08-04 06:33:43.622000+00:00,2025-03-30 09:26:02.596000+00:00,238.12,61.1474,5.0748,1.06,0.0,10.2,206.0
257837700,524184,2024-08-02 14:42:36.909000+00:00,2025-03-31 05:59:01.365000+00:00,240.64,61.1186,5.8909,2.64,0.1,11.6,168.6
257861700,483011,2024-08-05 16:49:59.170000+00:00,2025-03-27 02:23:13.166000+00:00,233.4,61.1041,5.8317,0.88,0.0,12.3,177.5
257004250,477341,2024-08-03 08:03:16.610000+00:00,2025-03-28 12:54:23.063000+00:00,237.2,61.1119,5.7131,1.22,0.0,11.5,185.4
257055930,423953,2025-02-25 12:13:28.293000+00:00,2025-03-31 05:51:21.375000+00:00,33.73,60.0539,5.3572,15.37,0.0,20.3,142.2
257055990,422475,2025-02-25 12:13:30.046000+00:00,2025-03-31 06:01:34.642000+00:00,33.74,60.0541,5.3576,15.42,0.0,21.0,141.1
257056190,419662,2025-02-25 12:13:28.307000+00:00,2025-03-31 06:01:33.597000+00:00,33.74,60.054,5.3569,15.28,0.0,20.9,141.6
257004260,415031,2024-08-02 12:17:54.495000+00:00,2025-03-30 11:55:28.283000+00:00,239.98,61.1269,6.067,1.14,0.0,19.6,189.9
257781000,364136,2024-08-02 15:40:26.056000+00:00,2025-03-30 16:24:32.054000+00:00,240.03,61.106,5.3077,26.99,0.0,35.1,179.5
257151900,331337,2024-08-02 16:17:34.329000+00:00,2025-03-30 16:48:23.978000+00:00,240.02,61.0933,5.3371,27.26,0.0,35.3,178.8
257096170,321661,2024-08-09 13:48:44.228000+00:00,2025-02-28 23:09:43.232000+00:00,203.39,61.1078,5.2982,0.83,0.0,9.9,187.2
258610000,297463,2024-08-09 20:48:55.879000+00:00,2024-11-12 20:45:03.180000+00:00,95.0,61.0789,5.3802,0.31,0.0,9.5,185.1
257928700,280805,2024-08-03 06:43:43.478000+00:00,2024-11-29 11:38:46.313000+00:00,118.2,61.1121,5.3412,0.85,0.0,15.5,186.2
258020030,268473,2025-02-25 12:13:24.660000+00:00,2025-03-30 12:13:29.709000+00:00,33.0,60.1019,5.213,2.91,0.0,29.0,182.9
257055910,262196,2025-02-25 12:23:30.859000+00:00,2025-03-30 21:10:25.149000+00:00,33.37,60.053,5.3571,15.58,0.0,20.6,140.0
257104510,252100,2025-02-25 12:13:36.172000+00:00,2025-03-31 06:01:35.803000+00:00,33.74,60.0805,5.2771,0.1,0.0,9.7,142.0
259204000,235615,2024-08-19 07:30:24.639000+00:00,2025-03-01 08:13:56.231000+00:00,194.03,61.1514,5.1388,0.64,0.0,12.8,181.4
257026800,193964,2024-08-10 10:22:40.934000+00:00,2025-03-23 14:04:48.718000+00:00,225.15,61.0828,5.4641,4.4,0.0,17.3,168.6
257382000,191171,2025-02-25 12:13:28.957000+00:00,2025-03-31 06:01:36.822000+00:00,33.74,60.0778,5.4934,9.33,0.0,14.9,229.9
257063650,190168,2024-08-08 09:02:54.218000+00:00,2025-03-20 20:20:25.186000+00:00,224.47,60.9786,5.5622,1.45,0.0,10.4,183.1
257042930,190069,2025-02-25 12:13:33.091000+00:00,2025-03-31 06:01:28.086000+00:00,33.74,59.9941,5.3106,6.98,0.0,14.9,227.6
257933900,178586,2024-10-04 03:09:48.634000+00:00,2025-03-27 13:20:14.918000+00:00,174.42,61.1036,5.3504,0.91,0.0,10.1,204.9
257124480,172602,2024-08-03 18:19:00.663000+00:00,2025-02-17 19:07:25.090000+00:00,198.03,61.1205,5.2936,1.53,0.0,8.8,174.9
257557600,164571,2024-08-21 12:14:29.750000+00:00,2025-03-31 06:01:33.597000+00:00,221.74,60.1038,5.2071,0.33,0.0,10.0,188.6
211211460,163047,2025-02-02 09:09:32.043000+00:00,2025-02-13 15:39:10.990000+00:00,11.27,61.1047,5.2164,8.07,0.0,20.2,181.9
257088090,162296,2024-10-12 13:28:17.983000+00:00,2025-01-21 09:18:51.517000+00:00,100.83,61.1168,5.3143,1.01,0.0,11.0,192.8
257563000,162162,2024-08-02 12:18:01.695000+00:00,2025-02-26 16:07:03.927000+00:00,208.16,61.0916,5.3564,2.5,0.0,12.8,189.1
259043000,156205,2024-08-18 16:39:57.328000+00:00,2025-03-20 23:45:55.435000+00:00,214.3,60.1959,5.456,8.08,0.0,25.5,178.9
258016910,150491,2024-11-12 17:34:50.099000+00:00,2025-03-25 17:32:18.599000+00:00,133.0,61.1399,6.0109,16.67,0.0,26.5,213.0
257963000,149170,2025-03-02 20:05:43.973000+00:00,2025-03-31 06:01:34.642000+00:00,28.41,60.0901,5.239,0.75,0.0,10.6,193.6
257891600,140432,2024-09-07 03:55:45.916000+00:00,2025-03-20 12:11:01.498000+00:00,194.34,61.0701,5.4207,0.64,0.0,10.7,178.9
257036840,138132,2025-02-25 12:13:24.660000+00:00,2025-03-31 05:31:19.854000+00:00,33.72,60.1254,5.2051,3.95,0.0,16.2,151.0
259031710,135575,2025-02-25 12:13:28.957000+00:00,2025-03-31 06:01:21.903000+00:00,33.74,60.0457,5.2841,0.81,0.0,10.9,182.2
257090840,132221,2024-08-29 17:22:45.041000+00:00,2025-03-31 06:01:35.803000+00:00,213.53,60.145,5.2352,1.3,0.0,12.1,183.3
258364000,129725,2024-08-02 12:34:22.564000+00:00,2025-03-25 14:51:28.173000+00:00,235.1,61.0721,5.4247,1.66,0.0,15.2,212.2
258015890,129329,2024-08-03 15:26:26.984000+00:00,2025-03-28 21:03:32.120000+00:00,237.23,61.0939,5.6374,6.68,0.0,13.9,180.4
258534000,116279,2024-08-10 09:39:54.010000+00:00,2025-03-30 20:53:17.819000+00:00,232.47,61.1128,5.5035,2.42,0.0,13.3,198.9
257093980,114874,2024-09-02 04:06:20.175000+00:00,2025-03-08 03:26:57.298000+00:00,186.97,61.1171,5.6492,2.05,0.0,11.0,192.0
257210000,112689,2024-08-02 14:40:27.156000+00:00,2025-03-15 06:03:32.145000+00:00,224.64,60.979,5.426,7.85,0.0,14.2,190.6
258512000,111064,2024-08-02 12:31:30.258000+00:00,2024-12-16 19:10:23.390000+00:00,136.28,61.1155,5.2364,3.59,0.0,11.2,164.5
257518900,108639,2024-08-03 11:57:27.701000+00:00,2025-03-14 16:35:22.834000+00:00,223.19,61.1393,5.2031,1.82,0.0,10.9,179.4
257039660,107918,2024-08-21 17:35:14.075000+00:00,2025-03-31 06:00:47.738000+00:00,221.52,61.1168,5.7997,6.01,0.0,10.5,168.5
259031700,104253,2024-08-09 12:52:39.634000+00:00,2025-03-31 06:01:32.200000+00:00,233.71,60.6798,5.3617,0.69,0.0,9.8,193.8
257430000,102860,2024-08-03 08:47:42.771000+00:00,2025-03-16 13:22:47.830000+00:00,225.19,61.0922,5.3181,4.54,0.0,12.6,189.6
258587000,100908,2024-08-02 12:28:59.030000+00:00,2025-03-27 20:25:28.008000+00:00,237.33,61.1044,5.549,3.96,0.0,10.4,185.7
257874500,100701,2025-02-25 13:38:58.642000+00:00,2025-03-31 06:01:11.589000+00:00,33.68,60.0079,5.2893,1.25,0.1,12.0,111.2
258003630,100002,2024-08-05 07:39:23.406000+00:00,2025-03-14 12:39:32.609000+00:00,221.21,61.1047,5.0191,1.2,0.0,11.6,174.1
258021830,96349,2024-09-06 13:48:31.781000+00:00,2025-01-23 21:30:02.108000+00:00,139.32,61.0813,5.5222,6.4,0.0,14.0,150.5
211210120,95994,2025-02-02 09:08:28.867000+00:00,2025-02-13 17:27:35.416000+00:00,11.35,61.1082,5.1344,9.28,0.0,16.9,177.4
259998000,94646,2024-08-03 07:48:39.237000+00:00,2025-03-16 06:59:13.162000+00:00,224.97,61.0778,5.2981,4.11,0.0,11.3,195.3
257055860,93038,2025-02-25 12:13:24.651000+00:00,2025-03-11 14:08:41.335000+00:00,14.08,60.0524,5.3565,15.11,0.0,20.7,141.3
259301000,91330,2024-08-10 16:00:48.794000+00:00,2025-03-27 16:25:06.089000+00:00,229.02,61.1058,5.0873,1.79,0.0,10.6,182.1
259526000,90314,2025-03-19 13:33:17.608000+00:00,2025-03-31 06:01:27.052000+00:00,11.69,60.0075,5.2066,0.01,0.0,13.4,241.9
257191000,89764,2025-01-13 00:00:03.195000+00:00,2025-03-27 12:27:31.992000+00:00,73.52,61.1089,5.8737,2.1,0.0,9.5,175.7
257479000,87697,2024-08-03 18:42:42.528000+00:00,2025-03-30 13:05:48.688000+00:00,238.77,61.0924,5.4668,7.92,0.8,11.8,175.7
257061390,86415,2024-08-11 08:38:07.477000+00:00,2025-02-06 07:57:21.971000+00:00,178.97,61.1184,5.3103,0.89,0.0,9.6,178.6
257688000,85962,2025-03-10 10:39:48.722000+00:00,2025-03-30 23:50:19.348000+00:00,20.55,60.0068,5.2079,0.04,0.0,12.1,279.6
258352500,83035,2025-02-25 12:13:26.820000+00:00,2025-03-31 05:13:30.359000+00:00,33.71,60.0271,5.2499,24.74,0.0,36.0,209.2
258998000,82191,2025-02-25 12:13:24.660000+00:00,2025-03-31 06:01:26.021000+00:00,33.74,60.0633,5.2057,8.33,0.0,26.8,196.2
258098500,81040,2025-03-01 17:01:52.164000+00:00,2025-03-27 17:02:45.709000+00:00,26.0,60.0604,5.4971,12.22,0.0,30.6,207.6
259955000,80742,2024-09-13 10:06:47.351000+00:00,2025-03-31 05:54:05.668000+00:00,198.82,60.261,5.5087,15.18,0.0,28.0,197.2
257036670,79909,2024-08-22 02:32:39.829000+00:00,2025-03-31 06:01:33.597000+00:00,221.15,60.0541,5.2405,0.52,0.0,10.4,153.0
259045000,77154,2024-09-29 21:52:28.215000+00:00,2025-03-31 02:58:22.334000+00:00,182.21,60.9059,5.2036,7.87,0.0,24.9,172.1
230994000,71618,2024-08-02 12:18:06.361000+00:00,2025-03-28 01:11:58.637000+00:00,237.54,61.0677,5.5549,12.87,3.0,63.3,172.1
257373400,70755,2024-08-04 04:30:39.423000+00:00,2024-12-17 18:22:40.964000+00:00,135.58,61.097,5.1751,9.36,0.0,16.0,195.3
257220500,69022,2025-02-25 12:13:32.134000+00:00,2025-03-31 05:59:40.657000+00:00,33.74,60.0375,5.4493,1.54,0.0,9.5,213.0
257111010,64487,2024-09-14 05:48:44.650000+00:00,2025-03-26 21:22:45.475000+00:00,193.65,61.0262,5.1809,2.49,0.0,13.8,184.5
259019050,62778,2025-02-27 09:48:56.469000+00:00,2025-03-25 08:02:36.009000+00:00,25.93,60.0524,5.3841,1.31,0.0,8.5,175.1
219011207,60208,2025-02-25 12:13:32.134000+00:00,2025-03-10 07:35:22.799000+00:00,12.81,59.9562,5.2157,0.23,0.0,4.9,185.4
259129000,59962,2025-03-23 02:51:15.382000+00:00,2025-03-31 06:01:34.642000+00:00,8.13,60.0894,5.2167,0.01,0.0,10.6,44.4
258476000,59941,2024-08-05 23:37:41.631000+00:00,2025-03-24 05:19:13.327000+00:00,230.24,61.0893,5.5619,6.38,0.0,14.3,180.8
257534800,58281,2024-08-03 12:42:11.544000+00:00,2025-03-26 06:43:11.916000+00:00,234.75,61.1379,5.282,2.15,0.0,9.5,165.9
258188000,57365,2024-08-05 15:48:26.631000+00:00,2025-03-28 15:36:36.103000+00:00,234.99,61.1073,5.5476,7.72,0.0,11.3,182.9
245974000,56868,2025-02-03 01:39:07.565000+00:00,2025-02-07 12:10:05.156000+00:00,4.44,61.1098,5.606,6.2,0.0,13.8,152.3
257256000,55961,2024-08-19 20:28:21.209000+00:00,2025-03-31 06:01:30.128000+00:00,223.4,60.0678,5.2914,0.83,0.0,9.7,188.9
258027970,54744,2025-02-25 12:13:25.688000+00:00,2025-03-25 05:59:26.540000+00:00,27.74,60.0566,5.3977,0.7,0.0,9.6,181.8
257968600,53969,2024-08-06 07:43:27.115000+00:00,2025-03-22 17:50:05.885000+00:00,228.42,61.0965,5.3101,4.04,0.1,9.6,185.6
232002833,53726,2025-02-03 18:21:24.560000+00:00,2025-02-07 12:41:14.221000+00:00,3.76,61.1143,5.648,11.33,0.0,39.2,167.6
258901000,52516,2024-08-08 10:27:08.929000+00:00,2025-03-30 02:23:23.103000+00:00,233.66,60.5983,5.2219,5.62,0.0,12.7,186.2
258622000,52312,2024-08-10 20:22:22.131000+00:00,2025-03-25 19:55:09.471000+00:00,226.98,61.0683,5.6149,10.63,0.0,14.7,177.8
258189000,49891,2024-08-05 15:49:58.982000+00:00,2025-03-25 18:09:33.995000+00:00,232.1,61.1251,5.585,8.6,0.0,11.0,180.8
257283400,49305,2024-11-02 12:55:07.320000+00:00,2025-01-21 16:58:00.332000+00:00,80.17,61.1215,5.3207,0.56,0.0,13.1,202.6
257017290,49271,2025-02-25 12:52:38.260000+00:00,2025-03-31 06:01:29.119000+00:00,33.71,60.1266,5.2075,6.89,0.0,16.6,147.6
258558000,48996,2024-09-14 18:33:10.732000+00:00,2025-03-31 02:35:15.676000+00:00,197.33,60.9777,5.2957,5.54,0.0,11.0,188.6
258006930,47301,2024-08-04 02:06:53.249000+00:00,2025-03-30 18:58:37.681000+00:00,238.7,61.0659,5.5963,10.86,0.0,14.8,170.5
257090580,46961,2024-08-11 07:09:20.570000+00:00,2025-03-13 14:27:25.162000+00:00,214.3,61.1138,5.6055,16.76,0.0,27.7,185.6
258008100,46950,2025-03-01 08:14:23.616000+00:00,2025-03-27 13:16:30.574000+00:00,26.21,60.0165,5.308,1.36,0.0,9.6,201.3
257992800,45932,2025-02-25 12:13:32.156000+00:00,2025-03-31 06:01:29.119000+00:00,33.74,60.0581,5.4668,1.01,0.0,7.3,185.5
257072000,44098,2024-09-02 01:53:05.564000+00:00,2024-09-24 09:15:22.381000+00:00,22.31,61.1238,5.3276,0.18,0.0,10.9,273.5
257306000,43869,2024-08-05 19:51:08.429000+00:00,2025-03-19 01:43:45.519000+00:00,225.24,61.0924,5.504,11.54,5.3,16.9,184.5
257181500,43162,2025-02-25 12:13:39.145000+00:00,2025-03-31 00:10:53.629000+00:00,33.5,60.0434,5.3318,2.35,0.0,9.2,188.7
211903000,43035,2025-02-03 01:24:45.679000+00:00,2025-02-13 16:41:13.123000+00:00,10.64,61.1086,5.1523,4.99,0.0,27.0,176.2
257689600,42766,2025-02-25 12:13:26.820000+00:00,2025-03-31 06:01:35.803000+00:00,33.74,60.089,5.4313,0.92,0.0,10.1,182.2
257588000,42339,2024-08-02 21:08:34.679000+00:00,2025-03-29 04:27:02.426000+00:00,238.3,61.0928,5.5213,11.25,5.7,15.9,183.0
257999800,41764,2024-08-13 13:21:41.481000+00:00,2025-03-06 12:19:30.509000+00:00,204.96,61.1399,5.0797,2.46,0.0,18.2,197.2
257178000,40005,2024-08-07 22:34:33.988000+00:00,2025-03-25 20:48:40.980000+00:00,229.93,61.0534,5.3324,7.9,0.0,14.9,189.3
257747000,38953,2025-02-25 17:33:15.139000+00:00,2025-03-29 16:43:17.463000+00:00,31.97,60.0881,5.4297,2.1,0.0,10.5,172.9
209449000,38470,2025-02-25 12:13:25.688000+00:00,2025-03-31 06:01:32.200000+00:00,33.74,59.9567,5.3004,0.81,0.0,13.1,208.6
257010590,38069,2025-02-25 12:13:24.660000+00:00,2025-03-16 14:09:23.954000+00:00,19.08,59.995,5.2976,1.39,0.0,11.0,195.7
257882000,37822,2024-08-04 06:15:26.255000+00:00,2025-03-18 03:50:39.098000+00:00,225.9,61.0619,5.1942,7.94,0.0,10.8,209.9
259001980,37437,2024-08-17 04:08:41.608000+00:00,2025-03-13 20:39:44.799000+00:00,208.69,61.0546,5.6182,6.16,0.0,11.9,175.3
257492000,35279,2024-08-27 00:03:11.223000+00:00,2025-03-30 15:02:17.286000+00:00,215.62,61.0013,5.1705,2.25,0.0,16.6,203.8
257273900,35041,2024-08-07 15:48:26.894000+00:00,2025-03-30 18:11:09.157000+00:00,235.1,60.7075,5.468,5.99,0.0,11.4,211.4
257467000,34577,2024-10-08 12:26:31.474000+00:00,2025-03-11 15:56:26.647000+00:00,154.15,60.131,5.3271,0.84,0.0,8.4,187.2
246700000,34472,2025-02-02 22:51:19.186000+00:00,2025-02-07 12:08:36.355000+00:00,4.55,61.1078,5.6075,5.34,0.0,12.2,165.8
259488000,34382,2024-09-20 01:21:13.954000+00:00,2025-03-29 18:29:49.920000+00:00,190.71,60.9789,5.4242,7.45,0.0,12.2,202.5
257371000,33503,2024-09-21 03:51:44.269000+00:00,2025-03-30 00:32:20.456000+00:00,189.86,61.034,5.2929,7.0,0.0,12.3,197.4
257590000,33456,2024-08-24 20:44:48.587000+00:00,2025-03-30 11:20:56.081000+00:00,217.61,60.9978,5.1834,3.59,0.0,11.9,199.3
258293000,32922,2024-08-09 21:47:14.319000+00:00,2025-03-28 16:57:42.508000+00:00,230.8,61.0685,5.3031,3.89,0.0,12.4,190.2
258316500,32336,2025-02-25 12:13:41.329000+00:00,2025-03-31 06:01:35.803000+00:00,33.74,60.0751,5.3145,2.67,0.0,8.5,211.3
257083200,31239,2024-08-15 01:55:57.863000+00:00,2025-03-26 17:31:29.320000+00:00,223.65,61.013,5.4689,7.44,0.0,14.4,180.8
314298000,30693,2024-08-17 23:47:32.905000+00:00,2025-03-30 00:15:28.024000+00:00,224.02,61.0098,5.5372,8.95,4.4,11.4,176.8
259203000,30335,2024-08-04 13:40:09.715000+00:00,2025-03-25 20:15:39.833000+00:00,233.27,60.1468,5.2226,1.2,0.0,10.1,208.8
257629000,29765,2024-12-31 12:12:14.924000+00:00,2025-03-06 23:48:10.653000+00:00,65.48,61.0832,5.533,8.52,0.0,13.4,181.6
258999000,29652,2025-02-25 16:40:15.806000+00:00,2025-03-30 19:59:51.734000+00:00,33.14,60.0199,5.2276,22.31,0.0,35.9,196.0
258023570,29028,2024-09-03 17:42:18.209000+00:00,2025-03-09 12:15:35.289000+00:00,186.77,61.085,5.3636,17.98,0.0,33.4,184.3
257006640,28818,2024-08-18 22:11:29.889000+00:00,2025-03-16 10:51:49.029000+00:00,209.53,61.0955,5.0793,3.54,0.0,9.9,163.6
259019030,28809,2025-02-28 21:29:56.704000+00:00,2025-03-30 12:51:55.255000+00:00,29.64,60.0695,5.3217,2.29,0.0,10.2,183.4
227000000,27850,2025-02-10 11:03:44.848000+00:00,2025-03-05 19:28:04.074000+00:00,23.35,60.9487,5.2228,10.43,2.3,21.0,164.1
259631000,27018,2024-08-16 00:28:48.417000+00:00,2025-03-22 17:40:30.968000+00:00,218.72,61.0587,5.4417,5.67,0.0,12.5,190.1
259584000,26953,2024-11-11 06:02:26.758000+00:00,2025-01-04 06:21:42.934000+00:00,54.01,61.0963,5.3398,6.06,0.0,12.8,197.8
258566000,26941,2024-08-12 13:23:07.339000+00:00,2024-10-04 01:04:32.223000+00:00,52.49,61.1324,5.233,5.0,0.0,11.6,170.2
258031000,26651,2024-08-02 20:31:13.458000+00:00,2024-12-26 14:53:35.548000+00:00,145.77,61.1039,5.1108,9.75,0.0,13.2,188.5
257017430,26437,2024-08-02 12:31:32.384000+00:00,2025-03-20 12:59:19.317000+00:00,230.02,61.0826,5.3785,3.92,0.0,8.2,189.0
259031720,25566,2024-09-08 06:02:28.536000+00:00,2025-03-26 07:09:54.108000+00:00,199.05,61.0695,5.3239,0.73,0.0,10.6,158.8
259030300,25373,2024-09-19 05:47:17.880000+00:00,2025-03-28 13:06:36.625000+00:00,190.31,60.5848,5.2032,6.97,0.0,13.0,187.4
258041000,24950,2024-08-12 03:15:30.098000+00:00,2025-03-27 18:23:01.778000+00:00,227.63,60.8664,5.4172,8.71,0.0,12.0,200.8
259134000,24399,2024-08-10 08:43:05.137000+00:00,2025-03-27 10:42:00.272000+00:00,229.08,60.8798,5.2527,6.66,0.0,11.2,188.4
257130570,24291,2024-09-02 09:03:00.098000+00:00,2025-03-27 14:34:36.141000+00:00,206.23,61.1091,5.0811,11.17,0.0,25.2,194.5
256281000,24194,2024-08-07 23:40:37.302000+00:00,2024-10-17 19:58:48.649000+00:00,70.85,61.1108,5.5451,17.62,11.4,21.6,173.2
231867000,23729,2024-10-06 12:20:45.302000+00:00,2024-10-24 15:53:58.445000+00:00,18.15,61.1232,5.3262,0.43,0.0,13.9,110.9
257257000,23716,2024-08-20 02:59:24.432000+00:00,2025-03-30 14:30:40.941000+00:00,222.48,60.7687,5.3101,7.43,0.0,13.8,178.3
257011660,23502,2024-08-21 14:48:43.708000+00:00,2024-10-01 18:51:32.273000+00:00,41.17,61.1464,5.0773,0.44,0.0,8.6,191.6
257092200,23154,2025-02-25 19:37:13.722000+00:00,2025-03-30 18:09:17.311000+00:00,32.94,60.3072,5.392,9.57,0.0,18.9,190.4
257861600,22210,2024-10-17 08:22:39.201000+00:00,2025-03-26 12:38:42.417000+00:00,160.18,61.107,5.3314,3.32,0.0,9.4,188.6
257893700,21119,2025-02-26 16:20:44.556000+00:00,2025-03-29 12:15:44.555000+00:00,30.83,60.0535,5.2149,1.33,0.0,10.0,193.9
258695000,21099,2025-01-12 14:43:05.995000+00:00,2025-03-07 20:14:40.364000+00:00,54.23,61.1242,5.3244,0.52,0.0,14.2,235.8
229061000,20446,2024-08-06 05:35:12.615000+00:00,2025-03-29 05:26:57.106000+00:00,234.99,60.8478,5.107,13.9,5.4,16.3,230.7
314303000,20104,2024-09-06 20:32:55.293000+00:00,2025-01-05 01:51:20.558000+00:00,120.22,61.1039,5.543,9.4,4.3,11.9,173.7
259119000,19644,2024-08-17 02:40:53.522000+00:00,2025-03-25 02:53:40.288000+00:00,220.01,61.0469,5.2192,4.25,0.0,13.4,249.1
257060960,19623,2024-10-31 15:14:43.002000+00:00,2025-03-31 05:57:44.903000+00:00,150.61,60.0777,5.2312,1.62,0.0,8.1,182.4
257105000,19436,2024-09-30 20:07:31.936000+00:00,2025-03-17 19:21:50.621000+00:00,167.97,61.0654,5.5328,4.67,0.0,12.5,177.0
257361400,19395,2024-08-13 12:51:24.832000+00:00,2025-03-23 15:34:41.495000+00:00,222.11,61.0892,5.5107,6.07,0.0,11.6,167.5
258180000,19120,2024-08-12 07:56:30.450000+00:00,2025-02-15 10:07:47.709000+00:00,187.09,61.0869,5.2944,5.99,0.0,11.5,198.7
257085210,19033,2025-02-25 12:15:33.520000+00:00,2025-03-31 06:01:27.052000+00:00,33.74,60.0748,5.2849,5.55,0.0,11.9,144.6
257054580,19022,2024-09-17 10:55:33.442000+00:00,2024-12-19 21:16:51.755000+00:00,93.43,61.1163,5.3009,1.43,0.0,13.5,246.0
219721000,18665,2025-01-24 21:35:41.357000+00:00,2025-01-27 12:20:22.589000+00:00,2.61,61.0382,5.4045,0.5,0.0,13.5,183.6
259405000,18472,2024-08-08 08:23:19.973000+00:00,2025-03-29 01:26:34.700000+00:00,232.71,60.9497,5.0821,9.4,2.8,11.7,195.4
257243800,17591,2024-11-10 19:45:46.808000+00:00,2025-03-31 06:01:29.119000+00:00,140.43,61.13,5.2673,4.15,0.0,9.5,177.9
257106900,17460,2024-10-22 18:58:24.744000+00:00,2025-03-26 17:02:23.960000+00:00,154.92,60.5652,5.4452,2.75,0.1,9.7,186.2
257973000,17458,2025-02-15 22:09:01.954000+00:00,2025-02-17 22:15:31.735000+00:00,2.0,61.042,5.4172,0.72,0.0,13.1,172.2
258356000,16969,2024-08-05 18:52:54.371000+00:00,2025-03-30 16:26:06.205000+00:00,236.9,60.8789,5.1148,8.1,0.0,11.3,200.8
219016713,16633,2024-08-04 13:00:25.127000+00:00,2025-03-30 01:24:59.967000+00:00,237.52,60.9446,5.0803,9.83,6.5,12.1,211.3
257090830,16083,2025-01-18 20:34:41.267000+00:00,2025-03-18 21:24:15.014000+00:00,59.03,60.1934,5.2398,2.54,0.0,11.3,184.7
257215000,16022,2024-08-12 10:23:04.002000+00:00,2025-03-22 01:37:45.395000+00:00,221.64,61.0166,5.0615,3.61,0.0,8.6,168.1
257092350,15906,2025-02-16 11:30:35.664000+00:00,2025-03-29 10:12:06.545000+00:00,40.95,61.0592,5.0638,21.39,0.0,29.6,182.9
257744000,15906,2024-08-14 23:58:40.223000+00:00,2025-03-29 20:30:29.342000+00:00,226.86,61.026,5.4278,6.23,0.0,12.0,178.4
258383000,15702,2024-10-23 14:53:36.092000+00:00,2025-03-24 06:30:17.314000+00:00,151.65,60.1783,5.4943,2.37,0.0,13.3,239.5
257837000,15201,2025-02-27 09:02:47.691000+00:00,2025-03-31 05:59:45.824000+00:00,31.87,61.1247,5.3243,0.52,0.0,14.6,159.9
319451000,15135,2024-08-02 22:16:33.772000+00:00,2024-09-14 00:33:18.399000+00:00,42.09,61.1038,5.5403,9.97,8.2,12.1,182.0
257534500,15005,2025-02-25 22:48:29.750000+00:00,2025-03-29 12:18:49.947000+00:00,31.56,60.0036,5.5058,2.38,0.0,8.4,218.2
259577000,14731,2024-08-07 14:04:36.524000+00:00,2025-03-31 06:01:33.597000+00:00,235.66,60.4266,5.2224,5.6,0.0,13.8,193.4
259397000,14663,2025-01-27 07:46:57.838000+00:00,2025-03-31 03:48:56.060000+00:00,62.83,60.2539,5.2919,7.8,0.0,11.1,198.0
257644000,14647,2024-08-14 03:03:22.831000+00:00,2025-03-27 14:57:26.159000+00:00,225.5,60.9253,5.211,6.75,0.0,14.1,184.6
257262000,14580,2024-08-08 07:05:05.346000+00:00,2025-03-29 11:32:56.958000+00:00,233.19,60.5764,5.4669,8.67,0.0,12.2,177.5
258763000,14478,2024-09-04 08:34:16.300000+00:00,2025-03-29 05:22:40.980000+00:00,205.87,60.8935,5.4528,10.05,7.6,12.6,191.0
258232000,14451,2024-09-14 16:40:18.890000+00:00,2024-10-07 11:12:18.058000+00:00,22.77,61.03,5.4097,1.21,0.0,12.2,173.5
257003080,14412,2024-10-12 11:19:22.231000+00:00,2025-03-19 15:45:38.961000+00:00,158.18,60.0862,5.3466,12.25,0.1,26.8,178.1
259000790,14398,2024-08-08 11:32:30.653000+00:00,2025-03-26 23:07:05.377000+00:00,230.48,61.0019,5.3932,13.01,0.0,15.0,178.3
259610000,14218,2024-08-05 08:38:41.786000+00:00,2025-03-25 00:50:05.794000+00:00,231.67,60.5119,5.1959,6.66,0.0,12.4,177.8
